"","sppocean","npres","fakepres","npres.tr","npres.te","ntot","thresh.kappa","thresh","thresh.trKap","thresh.tr","auc","auc.tt","tss","tss.tt","tssmax","tssmax.tt","acc","acc.tt","accmax","accmax.tt","sens","sens.tt","spec","spec.tt","kappa","kappa.tt","kappamax","kappamax.tt","rpb","prev.obs","prev.pred.prev","prev.pred.kap","smear","pred_obsMedian","pred_obsMean","r2.biomass","r2.biomass.tt","r2.all","r2.all.tt","r2.pres.surv_year","r2.pres.surv_year.kap","r2.abun.surv_year","r2.predPATT.surv_year","r2.predPATTkap.surv_year","r2.predTT.surv_year","dev.pres","dev.biomass","dev.pres.null","pres.aic","abun.aic","pres.loglik","abun.loglik","dev.biomass.null","pres.aic.tt","pres.loglik.tt","abun.aic.tt","abun.loglik.tt"
"1","centropristis striata_Atl",2802,560,1669,1133,43344,0.23214956,0.06466269,0.17692225,0.06206,0.898944022978294,0.872065799480627,0.195443561470501,0.170633751267681,0.617485971855576,0.931281490924543,0.76921834625323,0.721500546315406,0.935608157991879,0.931528469102829,0.893290506780871,0.879964695498676,0.76064328350846,0.709797275275406,0.255216113328542,0.213371939100978,0.351903275995882,0.318718670053652,0.434438761122996,0.0587635517510922,0.413314465040004,0.219984495885011,4877.31170440526,2.65422054709989e-09,-0.0462938566391159,0.0723870355551619,0.00418876949990296,0.00036523504855429,4.04041769372149e-05,0.63,0.23,0.25,0.28,0.26,0.09,0.315245584276757,0.805635421754492,0.144406247327771,14297.4459042385,18223.049960068,-7110.23610624485,-9060.60391589352,0.522374848821955,8538.31999528378,-4235.27337548394,11265.362320602,-5599.72361370488
