"","sppocean","npres","fakepres","npres.tr","npres.te","ntot","thresh.kappa","thresh","thresh.trKap","thresh.tr","auc","auc.tt","tss","tss.tt","tssmax","tssmax.tt","acc","acc.tt","accmax","accmax.tt","sens","sens.tt","spec","spec.tt","kappa","kappa.tt","kappamax","kappamax.tt","rpb","prev.obs","prev.pred.prev","prev.pred.kap","smear","pred_obsMedian","pred_obsMean","r2.biomass","r2.biomass.tt","r2.all","r2.all.tt","r2.pres.surv_year","r2.pres.surv_year.kap","r2.abun.surv_year","r2.predPATT.surv_year","r2.predPATTkap.surv_year","r2.predTT.surv_year","dev.pres","dev.biomass","dev.pres.null","pres.aic","abun.aic","pres.loglik","abun.loglik","dev.biomass.null","pres.aic.tt","pres.loglik.tt","abun.aic.tt","abun.loglik.tt"
"1","centropristis striata_Atl",2802,560,1669,1133,43344,0.18894241,0.06454049,0.16969281,0.0620841,0.854601669505256,0.81942737714377,0.15046387203167,0.136074729687983,0.353684070777769,0.431277319086935,0.685608157991879,0.657217433531626,0.935354374307863,0.931224960543887,0.907922912205567,0.864960282436011,0.670243204577968,0.641874714816505,0.181934398851707,0.159234819246112,0.269638953815937,0.224326198819601,0.350697650903285,0.0587635517510922,0.478860635144251,0.133941882994352,166324.675114134,3.11871755736152e-07,-0.0715523041023422,0.0480997714194368,0.0264806609360201,0.0046942119033202,0.00142535687424175,0.64,0.3,0.15,0.35,0.26,0.09,0.233734258500718,0.681531729670978,0.144406247327771,15965.5673576353,19829.1536993227,-7956.61950778675,-9890.66017067793,0.549991258975641,9481.92275144671,-4716.58536769136,12010.611888468,-5983.15896844027
