"","sppocean","npres","fakepres","npres.tr","npres.te","ntot","thresh.kappa","thresh","thresh.trKap","thresh.tr","auc","auc.tt","tss","tss.tt","tssmax","tssmax.tt","acc","acc.tt","accmax","accmax.tt","sens","sens.tt","spec","spec.tt","kappa","kappa.tt","kappamax","kappamax.tt","rpb","prev.obs","prev.pred.prev","prev.pred.kap","smear","pred_obsMedian","pred_obsMean","r2.biomass","r2.biomass.tt","r2.all","r2.all.tt","r2.pres.surv_year","r2.pres.surv_year.kap","r2.abun.surv_year","r2.predPATT.surv_year","r2.predPATTkap.surv_year","r2.predTT.surv_year","dev.pres","dev.biomass","dev.pres.null","pres.aic","abun.aic","pres.loglik","abun.loglik","dev.biomass.null","pres.aic.tt","pres.loglik.tt","abun.aic.tt","abun.loglik.tt"
"1","centropristis striata_Atl",2802,560,1669,1133,43344,0.18860467,0.06471405,0.18905119,0.06200026,0.856800268918608,0.824666670080287,0.152389735422968,0.136340435722075,0.435374463568825,0.431277319086935,0.692045035068291,0.65636760956659,0.935354374307863,0.931224960543887,0.903283369022127,0.867608120035305,0.677445611957969,0.640766573235122,0.185701441886621,0.159309422148171,0.27494301004751,0.239622505405942,0.356556098434123,0.0587635517510922,0.47955329321839,0.0890152512349229,614580.453418185,2.08684538660952e-07,-0.0713972620806015,0.0634805691830983,0.0315055546784468,0.00566626479160765,0.00119600467483373,0.65,0.25,0.17,0.36,0.3,0.11,0.238451551497724,0.70949695953078,0.144406247327771,15880.0244440434,19539.9289376948,-7907.6368853737,-9736.16146900173,0.559522668750704,9458.36788291044,-4703.24129601311,12028.5488449381,-5987.03222081628
