"","sppocean","npres","fakepres","npres.tr","npres.te","ntot","thresh.kappa","thresh","thresh.trKap","thresh.tr","auc","auc.tt","tss","tss.tt","tssmax","tssmax.tt","acc","acc.tt","accmax","accmax.tt","sens","sens.tt","spec","spec.tt","kappa","kappa.tt","kappamax","kappamax.tt","rpb","prev.obs","prev.pred.prev","prev.pred.kap","smear","pred_obsMedian","pred_obsMean","r2.biomass","r2.biomass.tt","r2.all","r2.all.tt","r2.pres.surv_year","r2.pres.surv_year.kap","r2.abun.surv_year","r2.predPATT.surv_year","r2.predPATTkap.surv_year","r2.predTT.surv_year","dev.pres","dev.biomass","dev.pres.null","pres.aic","abun.aic","pres.loglik","abun.loglik","dev.biomass.null","pres.aic.tt","pres.loglik.tt","abun.aic.tt","abun.loglik.tt"
"1","centropristis striata_Atl",2802,560,1669,1133,43344,0.22433681,0.06472724,0.16463435,0.06224275,0.899848584513532,0.869382061338953,0.196999498616272,0.171095677331193,0.602271153579837,0.931281490924543,0.769702842377261,0.717251426490227,0.935746585455888,0.931285662255676,0.898643825838687,0.892321270962048,0.760791278180652,0.704321752167395,0.257213081197287,0.212778037132891,0.354108100758299,0.316001822514585,0.436117681493279,0.0587635517510922,0.418186279622693,0.24673448751605,3523.46978794733,5.14468321675808e-09,-0.0479752581540676,0.104023718049786,0.00382575591587968,0.00540662978836536,0.00130714258990515,0.63,0.24,0.22,0.29,0.26,0.08,0.317495987403051,0.829924949733918,0.144406247327771,14254.193954215,17778.2448718667,-7086.8687540886,-8836.19738705233,0.56589563641332,8505.86549923138,-4220.21202100896,10914.9969710158,-5413.76992394784
