"","sppocean","npres","fakepres","npres.tr","npres.te","ntot","thresh.kappa","thresh","thresh.trKap","thresh.tr","auc","auc.tt","tss","tss.tt","tssmax","tssmax.tt","acc","acc.tt","accmax","accmax.tt","sens","sens.tt","spec","spec.tt","kappa","kappa.tt","kappamax","kappamax.tt","rpb","prev.obs","prev.pred.prev","prev.pred.kap","smear","pred_obsMedian","pred_obsMean","r2.biomass","r2.biomass.tt","r2.all","r2.all.tt","r2.pres.surv_year","r2.pres.surv_year.kap","r2.abun.surv_year","r2.predPATT.surv_year","r2.predPATTkap.surv_year","r2.predTT.surv_year","dev.pres","dev.biomass","dev.pres.null","pres.aic","abun.aic","pres.loglik","abun.loglik","dev.biomass.null","pres.aic.tt","pres.loglik.tt","abun.aic.tt","abun.loglik.tt"
"1","centropristis striata_Atl",2802,560,1669,1133,43344,0.1862961,0.06480946,0.18417805,0.06210449,0.850114909781877,0.822660554676037,0.143330266385941,0.129609313327942,0.935375954594744,0.431277319086935,0.685861941675895,0.652907611994658,0.935585086747877,0.931224960543887,0.875089221984297,0.844660194174757,0.672783779783928,0.63874584446907,0.17417727601337,0.151388044741272,0.288311255296249,0.289562921796676,0.353471954645464,0.0587635517510922,0.487457603536883,0.127008244135459,3654206.67305773,1.8858556968739e-06,-0.0739313517686812,0.00182122597177332,0.00190826649937885,0.00153393582881059,0.000158677290016498,0.62,0.2,0.22,0.33,0.28,0.17,0.229340859703627,0.659448810547847,0.144406247327771,16050.5285318648,20050.2943850846,-8002.23893285204,-10003.3587856001,0.558562951628363,9590.05712157898,-4773.11289581756,12232.0474739153,-6095.71991776682
