"","sppocean","npres","fakepres","npres.tr","npres.te","ntot","thresh.kappa","thresh","thresh.trKap","thresh.tr","auc","auc.tt","tss","tss.tt","tssmax","tssmax.tt","acc","acc.tt","accmax","accmax.tt","sens","sens.tt","spec","spec.tt","kappa","kappa.tt","kappamax","kappamax.tt","rpb","prev.obs","prev.pred.prev","prev.pred.kap","smear","pred_obsMedian","pred_obsMean","r2.biomass","r2.biomass.tt","r2.all","r2.all.tt","r2.pres.surv_year","r2.pres.surv_year.kap","r2.abun.surv_year","r2.predPATT.surv_year","r2.predPATTkap.surv_year","r2.predTT.surv_year","dev.pres","dev.biomass","dev.pres.null","pres.aic","abun.aic","pres.loglik","abun.loglik","dev.biomass.null","pres.aic.tt","pres.loglik.tt","abun.aic.tt","abun.loglik.tt"
"1","centropristis striata_Atl",2802,560,1669,1133,43344,0.13737565,0.06463211,0.1510192,0.06195938,0.807398015279825,0.758109135692716,0.125544529967325,0.122393716741271,0.363984585919653,0.431277319086935,0.612080103359173,0.578426611630448,0.935354374307863,0.931224960543887,0.921484653818701,0.924095322153575,0.590696068274875,0.552897464311323,0.137686586999873,0.126583084396026,0.181513565513665,0.137471382593453,0.28032334747286,0.0587635517510922,0.545099135817977,0.318696134038873,69249.8761137637,1.37538972497959e-06,-0.0701923342338008,0.000178781824484653,3.11711208992428e-05,1.0597257182754e-05,1.94993917272986e-07,0.6,0.14,0.37,0.37,0.1,0.27,0.179011709862565,0.65309530241042,0.144406247327771,17090.4456608379,20107.6961306086,-8524.83817453167,-10034.4314739942,0.542849756059954,10178.8900619076,-5069.67114891871,12109.2758267622,-6037.1767060686
